Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
149063,26197116,G,8.61101,-0.493472,-4.89242,7.06818,4.91724,1.15955,-1.67132,1,G,12.0722,-1.25912,-9.46278,7.38904,9.54618,0.712262,-1.70308,-1,3.10516
149063,26204244,G,16.6823,0.47487,-3.33476,16.3384,3.3684,2.28269,-1.42935,-1,G,5.08292,4.26285,2.41547,1.34853,4.89964,0.271869,0.515523,-1,11.7307
149063,26215732,G,76.9067,6.16969,21.4953,73.5834,22.3632,1.90648,1.29128,1,T,13.1738,0.3636,4.14823,12.4979,4.16413,1.81886,1.48337,1,2.05671
149063,26228060,G,6.43349,1.33791,3.19339,-5.42134,3.46233,-1.23072,1.17405,1,G,7.40486,0.84405,5.68435,-4.66868,5.74667,-0.742333,1.42339,-1,2.47313
149063,26253876,G,4.8593,-2.62129,-2.26875,-3.40341,3.46675,-0.868395,-2.42816,-1,G,11.0011,-2.3214,-3.85093,10.0396,4.4965,1.54313,-2.11328,1,12.0678
149063,26287220,G,8.65128,1.21485,-5.4281,-6.62521,5.56238,-1.01025,-1.35062,1,G,14.8002,-0.188883,3.68765,14.3318,3.69249,2.06553,1.62197,-1,22.0567
149063,26309908,G,8.46073,-3.7267,-2.87472,7.02997,4.70662,1.19123,-2.48455,-1,G,4.24476,-3.48727,1.68929,1.72976,3.87489,0.432767,2.69049,1,5.59016
149063,26362356,G,8.64357,3.30816,1.36561,7.86711,3.57894,1.5289,0.391492,1,T,10.9522,-6.17845,3.53617,8.32237,7.11883,0.996016,2.62176,-1,9.46727
149063,26407772,G,8.20823,-3.67818,2.31721,-6.96171,4.34724,-1.24973,2.57941,-1,G,13.2442,3.46228,-4.04504,-12.1264,5.32444,-1.56127,-0.862868,1,9.63439
149063,26429516,G,13.6879,-2.6319,0.434444,-13.425,2.66752,-2.31885,2.978,-1,T,3.67347,1.35975,0.165718,-3.40688,1.36981,-1.64243,0.121276,-1,4.01559
149063,26472220,G,6.3631,-1.59603,6.09644,-0.874066,6.30189,-0.138258,1.82685,-1,G,4.57122,-2.00916,-3.37874,-2.33073,3.93098,-0.562738,-2.10727,1,9.42896
149063,26512284,G,9.83618,-1.00717,-2.91958,-9.33814,3.08842,-1.82588,-1.90298,-1,T,5.10101,0.740132,-0.809526,-4.98056,1.09687,-2.21814,-0.830149,1,2.02897
149063,26596460,G,29.7003,4.19079,-5.94922,28.7948,7.27708,2.08421,-0.957105,-1,G,7.84012,-4.22248,6.05109,-2.64788,7.37869,-0.351568,2.18005,1,26.9371
149063,26629060,G,15.2938,-1.15538,3.35999,14.8749,3.55309,2.13898,1.90199,-1,G,4.84382,3.26579,-1.97156,-2.98311,3.81477,-0.718543,-0.543135,-1,16.0538
149063,26673436,G,10.6379,-0.512926,2.01807,10.4316,2.08223,2.31436,1.81969,-1,G,9.04791,-6.77431,-0.976971,-5.91673,6.8444,-0.782218,-2.99836,1,17.6907
149063,26729732,G,9.02202,-3.82953,-1.06463,8.09858,3.97476,1.46028,-2.87043,-1,G,4.84526,4.73522,-0.706447,0.737552,4.78762,0.153451,-0.148098,-1,10.5008
149063,26807812,G,10.5551,-5.26119,-1.99429,8.92987,5.62649,1.24213,-2.77927,1,G,8.21971,3.73197,4.79414,5.53544,6.07547,0.817104,0.909337,1,11.5357
149063,26857372,G,13.806,-4.55415,1.07231,-12.9886,4.67869,-1.74517,2.91035,-1,G,28.6362,6.27097,-2.18488,-27.8554,6.64069,-2.14087,-0.33526,1,11.3544
149063,26872356,G,8.51682,3.13389,3.56505,7.07066,4.74667,1.18898,0.849672,1,G,8.08805,5.59876,2.72364,5.16151,6.2261,0.755162,0.452767,-1,3.20767
149063,26867652,G,102.141,-18.3677,9.73787,-100.003,20.7894,-2.27453,2.65411,-1,T,5.86685,-1.24554,-0.015752,-5.73212,1.24564,-2.23119,-3.12895,1,2.5709
149063,26877772,G,7.42494,2.69113,6.23354,-3.00322,6.78964,-0.429039,1.16325,1,G,4.75623,-3.3694,1.53952,2.9812,3.70446,0.736382,2.713,-1,9.35414
149063,26893044,G,39.4753,-14.1428,18.7729,-31.7151,23.504,-1.10819,2.21645,1,G,6.34185,-2.05423,4.04055,-4.43419,4.53276,-0.865914,2.04115,-1,3.10534
149063,26962124,G,15.3402,-0.952262,6.1106,14.038,6.18436,1.55822,1.72539,1,G,6.11747,-0.0488895,-4.05319,4.58057,4.05349,0.970398,-1.58286,1,10.4186
149063,26967668,G,9.15412,1.96661,-2.41011,8.60874,3.11066,1.74224,-0.886385,1,G,18.0222,3.22882,0.560436,17.7215,3.2771,2.38941,0.171861,-1,3.85489
149063,26994268,G,18.103,6.73672,-4.89188,16.0746,8.3255,1.41224,-0.628062,1,G,5.43684,-2.21606,4.00402,2.93342,4.57637,0.603657,2.07629,-1,13.0994
149063,27079420,G,8.01469,-5.41893,-0.752921,-5.85596,5.47099,-0.930265,-3.00353,-1,T,87.1722,12.2923,-21.5994,-83.5545,24.8522,-1.92712,-1.0534,1,22.7915
149063,27131900,G,5.77169,-1.83723,3.19755,4.43864,3.68778,1.01828,2.09231,1,T,7.80111,1.05367,-1.87251,-7.49864,2.14861,-1.96297,-1.05825,1,13.1335
149063,27202029,G,8.69267,-8.31127,-0.666488,-2.4556,8.33795,-0.29041,-3.06157,-1,G,4.32665,4.14634,-1.14391,0.456164,4.30124,0.105856,-0.269187,1,12.0367
149063,27224053,G,20.7886,-6.17904,-5.59861,19.0428,8.33816,1.56381,-2.40544,1,G,10.2888,3.73352,4.44764,8.4928,5.80695,1.17379,0.872467,-1,14.1523
149063,27299845,G,16.3462,5.43183,1.99001,15.288,5.78489,1.69898,0.351176,-1,G,8.79749,2.81157,3.23628,7.68155,4.28701,1.34646,0.855509,1,3.05586
149063,27275917,G,82.328,-16.5196,19.293,78.312,25.3992,1.84445,2.27891,1,T,26.2716,-5.90687,4.90385,25.1246,7.67716,1.90131,2.44871,1,2.50999
149063,27323917,G,28.5658,6.27828,6.42821,27.1156,8.98547,1.82404,0.797197,1,G,8.67152,3.38428,1.24326,7.88575,3.60541,1.52435,0.352058,-1,3.05088
149063,27333397,G,11.5304,10.1024,3.27345,4.49047,10.6195,0.411167,0.313351,-1,T,9.38991,8.24259,0.847893,4.41588,8.28609,0.510467,0.102507,-1,2.19336
149063,27338269,G,22.9144,2.99988,-3.20711,22.4894,4.39145,2.33593,-0.818773,1,G,6.16919,-4.96586,3.59499,0.681171,6.13056,0.110883,2.51498,-1,17.4632
149063,27346189,G,65.6918,10.5995,-13.1893,-63.4751,16.9206,-2.03257,-0.893837,-1,T,6.50137,0.0837187,1.62425,6.29376,1.62641,2.06262,1.5193,1,41.1614
149063,27398973,G,6.39078,-2.33815,0.802643,-5.89234,2.47208,-1.6031,2.81092,1,G,10.6605,-1.69252,-1.95937,-10.3408,2.58916,-2.09322,-2.28325,-1,3.10614
149063,27410533,G,15.0601,-2.45441,-13.5247,6.15263,13.7456,0.433867,-1.75032,1,G,12.7537,12.0221,-1.47552,3.99232,12.1123,0.323915,-0.122123,-1,18.8187
149063,27481861,G,8.14581,-3.553,0.848589,-7.28005,3.65293,-1.44047,2.90715,1,G,6.80938,-1.10062,4.69997,-4.80161,4.82712,-0.877632,1.80083,-1,5.02479
149063,27513741,G,11.1395,-2.73138,1.6849,-10.6666,3.20926,-1.91613,2.58886,1,T,10.4112,-0.435557,2.07303,-10.1928,2.1183,-2.27485,1.77789,-1,2.2716
149063,27516885,G,31.3241,6.43899,-0.59572,-30.6492,6.46649,-2.26007,-0.0922549,-1,T,18.0181,3.7126,1.77331,-17.5417,4.11437,-2.15672,0.445606,1,2.80101
149063,27513597,G,9.04766,-1.06414,-4.11861,7.98459,4.25386,1.38724,-1.82364,1,G,6.93198,-5.87794,-0.732454,3.59925,5.9234,0.575359,-3.01762,1,7.03125
149063,27515581,G,21.0318,6.27176,0.781037,20.0594,6.32021,1.87203,0.123894,1,G,5.32867,-5.23577,0.363688,0.915443,5.24838,0.173551,3.07224,1,15.8917
149063,27533093,G,9.96264,1.14161,-3.18734,9.36913,3.38562,1.74218,-1.22686,-1,G,7.0033,-4.20061,0.328254,5.59304,4.21341,1.09507,3.06361,1,6.81502
149063,27503349,G,43.8149,-8.87025,13.259,40.8075,15.9525,1.66858,2.16041,1,T,4.79042,-1.6044,0.889487,4.42399,1.83447,1.61389,2.63537,-1,2.58686
149063,27532421,G,35.7964,2.76572,-9.40806,34.4269,9.80616,1.96867,-1.28488,-1,T,8.46583,-0.304575,-1.50294,8.32511,1.53349,2.39325,-1.77074,-1,2.51089
149063,27562549,G,12.4483,-6.51671,-4.46867,-9.61835,7.90168,-1.02697,-2.54051,1,T,6.3955,-2.18426,-3.50231,-4.88407,4.12761,-1.00522,-2.12843,1,2.35067
149063,27571261,G,12.2679,-3.17376,2.32496,11.6195,3.93423,1.80362,2.50935,-1,G,13.7614,3.89024,-5.67233,11.9187,6.87817,1.31735,-0.969646,1,10.5717
149063,27574733,G,8.74221,2.0481,0.523043,-8.48215,2.11383,-2.09778,0.250035,-1,G,21.0207,-9.42033,-5.34466,-18.0153,10.8309,-1.28208,-2.62552,1,10.3014
149063,27582141,G,16.0328,-3.35868,-0.992485,15.6452,3.50225,2.20221,-2.85427,-1,G,5.86939,3.36617,2.78396,-3.9188,4.36824,-0.80672,0.691014,-1,18.4116
149063,27616653,G,7.04258,2.36105,1.88395,-6.36105,3.02057,-1.49002,0.673478,-1,G,8.56572,1.60622,5.05108,-6.72808,5.30032,-1.05964,1.26291,1,2.90859
149063,27658501,G,17.398,16.8079,-4.13154,-1.76114,17.3083,-0.101577,-0.241031,-1,T,5.61824,4.79723,-2.66055,-1.20895,5.48561,-0.218639,-0.506368,-1,2.82995
149063,27655221,G,80.6229,19.4554,7.71442,77.859,20.929,2.0245,0.377502,-1,T,25.3915,6.16352,4.18051,24.2745,7.44752,1.89743,0.59599,1,3.16112
149063,27747429,G,8.94865,-2.95286,-2.29152,-8.12999,3.73771,-1.51932,-2.48164,1,G,7.48244,3.38539,4.36865,5.0428,5.52684,0.81807,0.911532,-1,15.9984
149063,27750301,G,12.9066,-3.71179,-5.95693,-10.8309,7.01872,-1.21846,-2.12803,-1,G,14.4087,-2.74452,-3.28076,-13.7588,4.27736,-1.88482,-2.26743,-1,3.80245
149063,27753053,G,13.2933,-5.38662,-1.91896,-12.0001,5.71823,-1.48687,-2.79936,-1,T,2.90533,0.0989886,-0.752763,-2.80238,0.759244,-2.01691,-1.44005,-1,2.86092
149063,27800949,G,6.38246,-4.83675,-4.09616,0.742918,6.33819,0.116946,-2.43891,-1,G,6.09159,-2.17402,-5.47917,1.53254,5.89472,0.257143,-1.94852,1,3.0962
149063,27816309,G,16.0209,5.46457,-0.618523,-15.0471,5.49947,-1.73152,-0.112708,-1,G,14.5137,1.34088,4.44912,13.7493,4.64679,1.80536,1.27807,-1,29.4905
149063,27810157,G,8.06545,2.58067,3.96849,-6.52928,4.73379,-1.12589,0.994216,1,G,6.96523,0.333198,4.37445,-5.40892,4.38712,-1.03687,1.49477,-1,2.30333
149063,27858405,G,15.4888,2.03571,-2.24143,-15.1896,3.02789,-2.31568,-0.83346,1,G,11.4369,3.67552,-2.89324,-10.436,4.67764,-1.54243,-0.666865,-1,3.05561
149063,27855205,G,5.84128,-5.51196,-0.998128,-1.6527,5.60161,-0.290919,-2.96245,1,G,8.2131,-5.85216,-1.93747,-5.42608,6.16454,-0.794083,-2.82188,-1,3.10735
149063,27893197,G,24.2521,-1.77984,-9.00202,22.4488,9.17628,1.62714,-1.76599,-1,T,7.37108,0.633837,-1.50668,7.18678,1.63457,2.1867,-1.17259,1,3.16405
149063,27906221,G,19.4985,5.80062,-7.26697,-17.1384,9.29817,-1.37123,-0.897144,1,G,4.77584,-1.57381,3.6874,-2.593,4.00921,-0.608506,1.9742,1,13.0091
149063,27939749,G,50.3589,-12.8967,5.22023,48.3986,13.9132,1.95983,2.75698,-1,T,7.81151,-1.36179,-0.501093,7.67482,1.45105,2.36762,-2.789,1,3.73952
149063,27955125,G,21.6278,-5.98673,-4.06092,-20.3818,7.23409,-1.75909,-2.54557,1,G,23.0838,3.11849,4.99649,-22.3195,5.88981,-2.04236,1.01282,-1,12.9082
149063,27941517,G,6.06972,-0.570229,1.70056,5.7977,1.79362,1.88948,1.89433,-1,T,24.5009,-7.97864,1.62834,23.1078,8.14311,1.76584,2.94027,1,3.85584
149063,27972429,G,16.9076,-6.63423,-4.78993,-14.7953,8.18269,-1.35438,-2.51625,1,G,4.87281,3.76343,1.70875,2.57873,4.13319,0.589219,0.426208,-1,17.5331
149063,28004989,G,7.39697,3.47732,2.45931,6.04682,4.2591,1.1494,0.615572,1,G,10.6417,4.68402,8.44108,4.47697,9.6536,0.448567,1.06419,1,5.4054
149063,28051061,G,14.5763,1.61655,3.28273,-14.1091,3.65917,-2.05914,1.11321,-1,G,11.1554,-0.973024,3.32321,-10.6038,3.46273,-1.83796,1.85563,-1,2.70865
149063,28063165,G,7.94826,-3.78088,0.86041,-6.93746,3.87755,-1.34515,2.91783,1,G,16.2579,-2.0221,10.1291,12.5547,10.329,1.02584,1.76784,1,19.9985
149063,28076333,G,21.594,2.6025,11.9876,17.7711,12.2669,1.16597,1.35701,1,G,5.29425,-0.657344,-4.41427,-2.84607,4.46294,-0.600892,-1.71862,-1,20.9542
149063,28070877,G,6.74411,5.27677,-0.790157,4.12348,5.33561,0.711306,-0.148638,-1,G,5.01741,3.44562,-2.35259,2.785,4.17217,0.625854,-0.599073,1,2.15616
149063,28080837,G,4.80386,2.35361,-4.1148,0.771269,4.74037,0.161993,-1.05123,1,G,13.9553,1.8879,-11.8024,7.20263,11.9524,0.571061,-1.41218,-1,4.12003
149063,28219861,G,15.9641,-3.11149,0.574239,15.6471,3.16403,2.30165,2.95909,-1,G,12.4773,-1.80042,3.16615,11.9334,3.64226,1.9024,2.08784,1,3.18043
149063,28228261,G,13.5609,11.7722,1.30702,-6.60241,11.8446,-0.531972,0.110573,1,T,5.79481,0.859229,-2.21132,-5.28587,2.37239,-1.54122,-1.20019,1,8.54043
149063,28236933,G,16.1962,6.66765,-0.822647,14.7367,6.7182,1.52699,-0.122758,1,G,5.71422,-1.26715,-4.29812,3.54423,4.48102,0.725581,-1.85749,-1,9.51234
149063,28277885,G,6.98821,5.51372,-3.08821,2.98088,6.31967,0.455742,-0.510561,1,G,7.31184,5.35141,-4.97688,0.21201,7.308,0.0290066,-0.749151,-1,3.34663
149063,28289005,G,9.33413,-2.98303,0.983947,8.7891,3.14112,1.75258,2.82298,-1,G,4.08073,3.76679,0.851402,-1.31438,3.86181,-0.334103,0.222293,1,10.9592
149063,28300381,G,10.0081,-0.819343,3.90283,9.17864,3.98791,1.57092,1.77773,1,G,9.93894,6.23748,2.49477,7.32402,6.71789,0.943755,0.380476,-1,7.43377
149063,28336053,G,10.8304,-2.6198,4.36654,9.55805,5.09215,1.38724,2.1112,1,G,6.83231,-0.0635169,3.50993,5.86052,3.51051,1.28521,1.58889,-1,2.23609
149063,27207390,G,24.1345,0.0476049,-8.08932,22.7381,8.08946,1.75687,-1.56491,1,G,9.06106,1.12714,-4.17001,7.96443,4.31965,1.3715,-1.30681,1,2.76137
149063,27236494,G,22.1142,-12.8604,-6.81092,-16.6508,14.5526,-0.979743,-2.65454,-1,T,4.52038,0.578781,1.85935,-4.07804,1.94735,-1.48496,1.26902,-1,10.2157
149063,27249078,G,15.6547,3.46907,-1.087,-15.2264,3.63538,-2.13942,-0.303651,-1,G,5.66172,-3.66232,-2.21084,3.70722,4.2779,0.783832,-2.59848,-1,17.6291
149063,27258830,G,7.76935,-2.41224,2.19239,-7.05168,3.25967,-1.51437,2.4039,1,G,6.95331,6.45158,-2.57096,0.323409,6.94498,0.0465505,-0.379213,-1,12.451
149063,27334758,G,10.1735,3.31061,1.15386,-9.54979,3.50593,-1.72732,0.335369,-1,G,17.1748,6.3945,-2.49208,-15.7436,6.86295,-1.56788,-0.371615,1,3.49205
149063,27352326,G,41.0289,-3.193,9.71923,-39.7329,10.2303,-2.06615,1.88821,-1,G,4.41839,1.42677,-3.84984,1.62914,4.10572,0.38706,-1.21588,-1,23.9999
149063,27383526,G,12.3972,-3.38329,4.06634,-11.2115,5.28978,-1.49582,2.26476,1,G,12.2831,-4.04361,6.63782,-9.51065,7.77248,-1.03101,2.11794,-1,3.158
149063,27395478,G,13.6499,2.35952,8.3149,10.5643,8.6432,1.03015,1.29429,-1,G,7.34564,-4.03135,-5.34487,-3.02123,6.69473,-0.437221,-2.21701,1,19.2951
149063,27437278,G,8.79471,0.0257028,-4.62166,7.48166,4.62174,1.25891,-1.56524,-1,G,8.06204,-0.468685,-6.08451,5.2673,6.10254,0.781211,-1.64767,1,2.60684
149063,27462422,G,5.9508,2.96565,1.75666,-4.84973,3.44687,-1.14204,0.534765,-1,G,14.14,3.11185,-1.52046,13.7089,3.46344,2.08452,-0.454488,1,16.9754
149063,27457894,G,9.91517,-2.85683,-3.6748,-8.75407,4.65464,-1.38898,-2.23161,1,G,9.12972,-3.30536,2.16049,8.23089,3.94881,1.48075,2.56267,1,17.9491
149063,27522294,G,10.3345,-7.2011,-4.07088,6.19385,8.27212,0.692156,-2.62707,-1,G,6.65938,6.48417,-1.08836,1.05224,6.57487,0.159364,-0.166299,1,14.4622
149063,27546542,G,15.6285,-6.27417,-10.3481,9.88896,12.1016,0.746016,-2.11585,1,G,8.25192,6.71665,4.79153,0.104105,8.25059,0.0126176,0.619651,-1,20.9605
149063,27554974,G,14.3767,1.23126,3.41372,13.9108,3.62898,2.05345,1.22464,1,G,8.19342,2.80335,2.82273,7.16201,3.97827,1.35058,0.788842,-1,3.19029
149063,27550630,G,19.2701,1.45857,-3.99044,-18.7956,4.24865,-2.1927,-1.22037,1,G,18.7308,1.34805,-6.75477,-17.4181,6.88797,-1.65786,-1.37381,-1,3.05043
149063,27578094,G,8.87139,-1.53571,1.08499,-8.66918,1.88032,-2.23304,2.52651,-1,T,11.0667,-0.873942,-3.20702,-10.5551,3.32397,-1.87252,-1.83684,-1,4.20019
149063,27581638,G,34.15,6.60117,1.73844,33.4606,6.82624,2.29299,0.257507,-1,G,9.35108,2.62477,-2.9979,8.459,3.98458,1.4973,-0.851663,-1,6.95589
149063,27589238,G,44.3871,1.01867,-21.6619,38.729,21.6858,1.34358,-1.52381,1,G,4.20503,-3.56447,-1.95731,-1.06519,4.06651,-0.259035,-2.63943,1,19.4497
149063,27606558,G,11.0956,-6.73333,8.64337,-1.74786,10.9565,-0.158858,2.23261,1,T,26.8422,0.88171,-4.38434,-26.4668,4.47212,-2.47824,-1.37234,1,24.3069
149063,27640094,G,6.95038,2.18634,-1.44498,6.4365,2.6207,1.63078,-0.584008,-1,G,7.19801,-2.2619,-3.92244,5.5945,4.52788,1.03854,-2.09387,1,5.15916
149063,27686886,G,20.12,14.2256,-13.0649,5.63417,19.3148,0.287717,-0.742894,-1,T,3.12814,-0.569398,1.14622,2.85238,1.27986,1.54146,2.03185,1,11.8283
149063,27708118,G,6.95175,1.37623,-3.0417,6.09669,3.33856,1.36307,-1.1459,-1,G,8.94349,-4.50005,6.03413,4.82843,7.52736,0.604043,2.21158,1,10.7045
149063,27722526,G,28.861,-6.08928,-0.979386,28.1941,6.16753,2.22472,-2.98212,-1,T,4.14954,-0.323728,-0.749051,4.06714,0.816013,2.30933,-1.97874,1,2.1894
149063,27740854,G,26.7685,3.21901,-11.0602,24.163,11.5192,1.48646,-1.28758,1,T,9.27869,-0.836996,2.31622,8.94525,2.46281,2.0014,1.91756,1,11.0051
149063,27751006,G,8.83519,-1.50911,-2.5714,-8.31624,2.98153,-1.74961,-2.10151,1,G,5.26961,4.61628,0.141555,-2.53527,4.61845,-0.524555,0.0306547,1,8.10132
149063,27827678,G,6.81098,-3.08375,-0.973538,-5.99342,3.23377,-1.37608,-2.8358,-1,G,5.99009,5.50098,-0.522893,-2.30994,5.52577,-0.406724,-0.0947699,-1,9.31876
149063,27825366,G,10.3894,-0.88522,-1.82443,-10.189,2.02785,-2.31724,-2.02254,1,G,44.7478,-5.99722,12.0624,-42.6719,13.471,-1.87018,2.03219,-1,9.67754
149063,27820966,G,7.48471,1.69921,3.68106,6.29065,4.05432,1.22304,1.13833,1,G,7.94235,-1.15063,3.10111,7.22004,3.30769,1.52252,1.92609,-1,3.02604
149063,27850406,G,22.6035,-2.64909,-5.24845,-21.8253,5.87911,-2.02248,-2.03823,-1,T,5.17689,0.501876,0.889534,5.07404,1.02135,2.30614,1.05712,-1,21.6226
149063,27879998,G,16.2325,9.12522,5.62682,-12.1882,10.7206,-0.974939,0.552553,1,T,4.30033,0.770285,0.431891,-4.20735,0.883102,-2.26513,0.511013,1,4.26076
149063,27886958,G,8.86233,-2.97485,-0.671179,-8.32042,3.04962,-1.72885,-2.91969,-1,G,8.62252,6.53349,1.75184,-5.34614,6.76427,-0.725115,0.261971,-1,10.2525
149063,27900838,G,9.90167,-2.2649,-2.51948,-9.30346,3.38785,-1.73495,-2.30303,1,G,15.476,-1.54118,-7.15111,-13.6375,7.3153,-1.38122,-1.78307,-1,3.1195
149063,27902902,G,11.8481,3.65659,-0.162057,11.2681,3.66018,1.843,-0.0442902,1,T,4.9882,-0.153149,0.920062,4.89909,0.932721,2.36079,1.73574,1,3.039
149063,27927022,G,7.77254,-1.37214,-2.67824,-7.16557,3.00927,-1.60217,-2.04426,-1,G,6.45389,-3.68942,2.31841,-4.75969,4.35739,-0.945175,2.58056,1,5.86774
149063,27933414,G,30.5137,6.57131,14.1637,26.2161,15.6139,1.29014,1.1364,1,T,5.53701,-0.873709,1.88953,-5.12968,2.08175,-1.63382,2.00391,1,23.7666
149063,27945838,G,12.5234,0.209455,-3.67542,-11.9696,3.68138,-1.89508,-1.51387,-1,G,5.69554,3.19002,-2.9999,-3.64038,4.379,-0.756945,-0.754693,-1,5.66933
149063,27977126,G,12.9788,-0.778994,-6.34063,-11.2972,6.3883,-1.335,-1.69304,1,G,5.944,-5.42582,-1.4903,1.91298,5.62676,0.333748,-2.87354,1,13.0455
149063,27978878,G,8.33097,5.1423,-0.693005,6.51693,5.18878,1.05131,-0.133959,1,G,3.74167,2.97594,-2.05946,-0.944126,3.61906,-0.258004,-0.605361,-1,6.41956
149063,28062294,G,10.3118,1.87843,-4.49921,9.08576,4.87559,1.38088,-1.17529,-1,G,12.2344,-2.85527,-1.50989,11.7999,3.22991,2.00701,-2.65517,-1,5.92104
149063,28089270,G,14.1789,8.53948,3.94508,-10.6087,9.40672,-0.968902,0.432773,1,T,5.75934,2.91649,3.02222,-3.93943,4.19997,-0.836822,0.803201,1,2.47063
149063,28139734,G,14.0916,-3.18457,1.08687,-13.6835,3.36493,-2.11072,2.8127,1,G,5.73808,0.76556,4.36583,-3.64251,4.43245,-0.749588,1.39721,-1,7.57898
149063,28144942,G,8.67398,-5.33146,-1.52366,-6.66938,5.54491,-1.01776,-2.86323,-1,G,11.2542,10.7454,-0.155587,-3.34032,10.7466,-0.306028,-0.0144784,1,16.2729
149063,28172654,G,13.0926,3.53412,-1.27664,-12.5414,3.75764,-1.92011,-0.346647,1,G,22.1879,6.67877,5.00655,-20.5577,8.34694,-1.63336,0.643259,-1,5.56328
149063,28165278,G,20.096,-2.2857,15.4028,-12.703,15.5715,-0.744948,1.71812,-1,T,8.26115,0.714085,5.5995,-6.03084,5.64485,-0.928909,1.44395,-1,3.09882
149063,28214510,G,5.14692,-2.33145,4.5406,0.653345,5.10419,0.127655,2.04516,1,G,7.67159,6.69958,0.712324,-3.66748,6.73734,-0.520525,0.105926,-1,10.419
149063,28205342,G,35.9851,3.35211,-6.43518,35.2459,7.25591,2.28411,-1.09057,-1,T,3.30225,0.845905,-0.301293,3.17606,0.89796,1.97583,-0.342168,-1,2.06187
149063,28230158,G,6.91857,-1.20999,2.60812,-6.29198,2.87513,-1.52486,2.00517,-1,G,10.9946,5.31068,-2.43932,-9.31215,5.84411,-1.24549,-0.43058,-1,7.78125
149063,28310206,G,26.2462,-4.90715,2.70839,-25.6405,5.60495,-2.22541,2.63727,1,G,9.00881,-2.04964,3.57829,8.00889,4.12374,1.41746,2.09097,1,29.0538
149063,28342990,G,26.0016,-7.86734,6.67732,-23.866,10.319,-1.57538,2.43783,1,T,13.388,-2.63864,6.12978,-11.6056,6.67358,-1.32045,1.97728,-1,4.34738
149063,28283070,G,57.8937,11.4473,-11.6123,55.5499,16.306,1.93977,-0.792556,1,T,7.82926,0.688226,-2.09681,7.51105,2.20687,1.93886,-1.25365,-1,2.7609
149063,28398726,G,9.92414,-2.207,0.928965,9.63035,2.39454,2.09998,2.74319,-1,G,7.89728,-3.30889,-0.234744,7.16603,3.31721,1.51309,-3.07077,1,2.13956
149063,27196079,G,8.09538,2.04841,3.98422,-6.74195,4.47996,-1.19749,1.09591,-1,T,17.9338,-0.186096,3.60789,17.5659,3.61268,2.28507,1.62233,-1,22.344
149063,27194407,G,7.40566,-0.488147,3.11221,-6.70139,3.15026,-1.49914,1.72638,-1,G,7.42541,2.5049,3.63338,-5.97073,4.41316,-1.11032,0.96721,1,3.13179
149063,27195655,G,21.5542,13.2344,-2.13973,16.8774,13.4062,1.05315,-0.160293,1,T,6.65395,1.53693,-2.48001,5.97924,2.91763,1.46549,-1.016,-1,5.8088
149063,27211919,G,44.7358,-4.48171,-9.56757,-43.4702,10.5652,-2.1221,-2.00887,-1,T,2.8235,-0.210703,-1.06426,2.6046,1.08492,1.60972,-1.76625,-1,21.3737
149063,27244431,G,11.1524,6.12121,0.998742,9.26816,6.20215,1.19162,0.161736,1,G,11.0666,7.78468,-1.11003,7.78615,7.86342,0.874408,-0.141637,-1,3.07371
149063,27269199,G,6.43372,-0.568923,-4.04263,4.97142,4.08247,1.02729,-1.71061,-1,G,7.31577,-5.22507,3.53627,-3.70172,6.30925,-0.557399,2.54661,1,12.3939
149063,27330199,G,8.97545,3.30386,-2.10493,-8.07473,3.91742,-1.47069,-0.567261,-1,G,26.5929,-22.8755,9.76493,9.40903,24.8725,0.369804,2.73814,-1,28.6636
149063,27357471,G,10.9402,-2.54299,-2.11506,10.4277,3.30761,1.86564,-2.44781,1,G,4.84806,-3.68255,-2.60812,-1.76892,4.51259,-0.382593,-2.52536,1,10.6409
149063,27360983,G,7.74859,2.2538,-2.74304,-6.88662,3.55019,-1.41638,-0.882997,-1,T,5.0442,3.52247,-0.839497,-3.51001,3.62113,-0.859509,-0.233962,1,3.06029
149063,27362487,G,12.5209,-1.68951,3.12368,12.0062,3.55131,1.93244,2.0666,-1,T,6.6624,-1.50526,0.306251,6.48204,1.5361,2.14669,2.94088,1,2.05216
149063,27340159,G,10.9347,2.9293,-10.2138,2.57977,10.6255,0.240466,-1.29149,-1,T,5.22094,4.91969,-1.73926,0.136932,5.21808,0.0262388,-0.339817,1,7.01026
149063,27390687,G,14.7551,6.23435,1.12217,13.3257,6.33454,1.48905,0.178091,1,G,5.85012,-3.70774,-4.45147,-0.806096,5.79335,-0.138697,-2.26529,-1,15.8229
149063,27376319,G,12.6199,1.19123,-2.82378,-12.2417,3.06476,-2.09334,-1.17159,-1,G,11.6578,-4.15378,1.77993,-10.7458,4.51907,-1.60089,2.73675,-1,7.14982
149063,27423087,G,14.2787,-3.64139,1.56911,13.7167,3.96508,1.9545,2.73473,-1,G,5.71032,4.88382,-1.31017,-2.6511,5.05651,-0.502836,-0.262096,-1,16.5983
149063,27456463,G,27.8738,-6.71699,-6.64619,26.2231,9.44933,1.74483,-2.36149,1,T,5.71054,-1.37712,0.406776,5.52605,1.43594,2.05727,2.85438,-1,3.93175
